source,source_type,note,etag,content_length,sha256
international/22Q3_3.xlsx,excel,,7f093e288eec6c42640cffe847437bc2,13744,f9d58cfb567da2dce4df5d1f65cb8d25801cdedd677feb0f03ae4df16ed0725e
international/22Q3_4.xlsx,excel,,13c9060014c162e484f4d4ca8cb90df1,29161,31065be4a84f4fdd5251f2afca6c2ec72156e4ccbc24b3b56df3fc4714cb1c12
international/22Q4_1.xlsx,excel,,ce9720b4a9679fa9d5740dae86322d20,15908,5c1cd9ed1bc989e5ff134a30fa53a23ece45708af06469f3c0045cd207e85313
international/22Q4_2.xlsx,excel,,aba292a272cbf17a6ad8de5c8242cfa9,22017,9e8c1d14cc47bc8da5f773fd7f8c4b03bad19cb6e1477f0d4b76cfd6f92aaa61
international/22Q4_3.xlsx,excel,,98267a5bd0fff8100017591f1bf4c423,13839,f34908333926cdaba050ea06cb58d23723b94143d0454cbfe8effed48ac6a823
international/22Q4_4.xlsx,excel,,07fba011ad9d16ad55c7493ce326085e,30578,3b6de762ff103694a9d1e83f562ec1342bc29d74ef71400ef0ed84498aebdd70
international/23Q1_1.xlsx,excel,,db1a731d0d041420c2eca24d3cad84eb,15919,b30470f2476a414a478b45febf12a11d6ef3b0c47dafa376562b65fd1afa32ca
international/23Q1_2.xlsx,excel,,943da46cc6784f22091cac6324fc8b23,22099,9c35f46a751209d79cd194328c40336c247c491b88761ab420820543ac3b5f70
international/23Q1_3.xlsx,excel,,dc53f29092b9df52bb07f8b04732cc64,14010,705904dbf6bd6ee8da289c800480c324ae8aa6dd7c84764f3dd7e8bfa8493d0d
international/23Q1_4.xlsx,excel,,429758bb727e9b7ac84632af5913f4a4,31078,6481579e431c7da4acb1985befb7d1cde2516655cabe5b1328e1c477b05add30
international/23Q2_1.xlsx,excel,,f486ba0f2dfb2aa3010606521c00499b,16065,5dcfe331e404b505b52db0ce99c86be268f7c98336ecd9ba1a2988dedf558c41
international/23Q2_2.xlsx,excel,,73912ff72c4db1a3b13edecc66775337,22477,d35746809c733dc6015f2043869fc0b9aba7e5fa1b2d61b10b5067625aa15030
international/23Q2_3.xlsx,excel,,b833629d28dc3ede51651fb6665c8196,14006,761b4c3fba0c634d78b5c66812aa5539a6f2687ddfa8df6c5393817f87b9b7d9
international/23Q2_4.xlsx,excel,,0bc9f4f10bf189c415ab876cc0c7203d,30880,8870f77730778c23ab213644774aae0d641ddab7a3849df2d655629c4aeb01f3
international/23Q3_1.xlsx,excel,,869ac5430fad57e15953d1894d735b85,16282,6355dddee38a91d96301affc7e4afe59b88a11c06b03688b7e298eb51484e9ed
international/23Q3_2.xlsx,excel,,176ecb585abf3b31634f33b8f36e3c4b,23618,5788801a0d94e98d601d8909deb2f58989bd62d3d76f99297d840071fdbd1513
international/23Q3_3.xlsx,excel,,3f177ca84c12a48c67fbe3b785f0984c,14614,74fa21cf7b028a18922677a6ab093104b861b5a6af31dac26c0cbeaa48771b39
international/23Q3_4.xlsx,excel,,a068a413ddf63391a45580adef6c2cd9,30168,e80562c23f05d8784d7de58e3c5c69237716e0d42b6d2c8b89a122354ca5727b
international/23Q4_1.xlsx,excel,,82ec69a7d04be480b15239f028e61192,20440,3c54ae8156e66e30786f05d6b246407348c3d7afcda42f749fdef6573da53523
international/23Q4_2.xlsx,excel,,6427ba75f136657cc190e58163ddf36f,28916,820c3667fc604daa50f186b278f0bb392f09d4d216a8e831314cf36cc13c5ce4
international/23Q4_3.xlsx,excel,,6a4698993e030c2cf97d6b0969255a5c,19154,599d4c1e85a1f3482465479e57f538222c6b87d5976039118c7950d698611c9d
international/23Q4_4.xlsx,excel,,6cd994d1964c5c4ffe8d622aa905335d,36291,2d467db432ba4cbb1209765d85bcf783dd21225f9e055970350c9c0ba0d5825b
international/24Q1_1.xlsx,excel,,f6f43e8c494243eb1ba51c4d496ea4f4,20556,fc65b1c5f4982c80bcbaad0155d7d6e3babed6b065748be4b5f66ef38c137644
international/24Q1_2.xlsx,excel,,aa03ada444c6ea7bab67b29e3d93bf14,28870,48d32ad403902fed5571a874a14c3970c470d6332e14d2a9ce1f60c170673a4c
international/24Q1_3.xlsx,excel,,2c11eb24ff7a75e0839a0cf3e37c73fd,19139,9bff4466c17bb4382e2203e7281fe46c4793c00b5d96c1f82ad6a58b9a3f0d2e
international/24Q1_4.xlsx,excel,,9541ff9fd878f1feb3edca3ff78964d9,35759,b5c277b00c8c68fe208bf559acbae1659a617677853a84117a914a5b4e8524cd
international/24Q2_1.xlsx,excel,,8b4dfbc8e0d8737916682d435143ba4f,20454,abf965f44485966ebfa5929d2481f4e2e39c3134f71d90910d1273fa2c7c6adb
international/24Q2_2.xlsx,excel,,ea31ac56bd7894648589e876fbbf5c2e,28675,476396b4f1dcd041f4219f519de4d98e837a37994a3ba3069151542dcb974d3b
international/24Q2_3.xlsx,excel,,07addd3b9351e5a1cd959ff906106840,19148,dcae16793d89a55b69c4c103922bb02f7d67e64d4130b772597c30a35b54605b
international/24Q2_4.xlsx,excel,,44e0dbdd796ab51c01aa76c73e7b8bc1,37396,9a15d87aa8c47fae815beb71905f7732864c4b9e5b892aab4dd1219d634900d6
international/24Q3_1.xlsx,excel,,7c8b48e68b4a025ee302347de5db9f09,21258,7f7ca831831fd813796e0a5f86f8891a03a1a981764cff8efe61566e17918ebe
international/24Q3_2.xlsx,excel,,1a7a83050a9bbde50e51976c4ad97db7,29670,5d41ee9ef564417bb86e567ff700dba10396241bac1971d032391446ef511fba
international/24Q3_3.xlsx,excel,,d4276d7355e9f2680f75eabb16106bf3,19679,019669b89d74181c8434208a4b8f11c92ad08d1323cc1fd9eb4d614bade89c2c
international/24Q3_4.xlsx,excel,,6825ab3b6191ca53dfd6d61e0313455d,37236,e3ba281239345b4c733ac38b00c1d0987a0f8f75fa0a7954fa1db172666a9c48
international/24Q4_1.xlsx,excel,,a66104b11af2053372fc65800494b2bc,16177,9f6b702fb55d7756e5744b0e7a5c1722a9e720f8ce7a1bc855dbe4d80af0b308
international/24Q4_2.xlsx,excel,,b57021e9694e5e203ddbc280e50a216b,23053,951487737e3dcfc7054483d25bf1fb0d8270ca697c8853a39c036b42e22dd3cb
international/24Q4_3.xlsx,excel,,e5a436189dd01b5d23170f5fb49e5a54,14104,f273bc37039fc77ef133494e4e6b681458f442d25f2c261354f63a7014e66140
international/24Q4_4.xlsx,excel,,6b02ce2dcbb3f95495e97a9829325344,33200,e31b08b7f0925bb80cb13cf27ea5020795dc66e85b782de4caa26a4b57f35c44
international/25Q1_2.xlsx,excel,,f9b135f79b557d8d52e13a01fb93f140,23138,515e90736d6e9309f76e0a15c438b5dd9cf266f0a085416a68e2da3e5970aba2
international/25Q1_3.xlsx,excel,,639e8b01a74bbafd4cf2b29573f3a65b,14175,68832c9f8aef83b4a2e1e1b00666067e6ac98ac48b55ab5cb5ed50e90c757cf5
international/25Q1_4.xlsx,excel,,5cff4c9fc33d1d556a790cf562567611,33571,3fa3a8d3def54081a39884684096dc87491d2fa3fec05c00a831f8d345bd2143
international/25Q2_1.xlsx,excel,,859077fcfe7e1ffea3c97a2e333b7368,16106,a7628182fff569337c53175040946abd30649d628f8b1eb48eb4fa6f5182e600
international/25Q2_2.xlsx,excel,,1b1b645debab73bd6972aca5eb420acb,22843,3fb6bdc6e1b6b662a81e84eb6ee07dea272b37c5eeff4cf7dd516651a29ddf1f
international/25Q2_3.xlsx,excel,,7a77ab5506cb858eb23cc82b1f0f474d,14186,c9e403779d64d95b380e1d72ff2d204fd00c7bdcb092213745f4407d051127b5
international/25Q2_4.xlsx,excel,,a12e31daea70d349f2011258ad8f557e,34129,429b0179768359010deeb2db4b1a50151e7de0c2cce5fd80d1af12349885d5a8
international/25Q3_1.xlsx,excel,,61dec8acaf285e437b7281cb64c5d050,16045,7bfe51937e5b06c572fa78e9bf4a3d650d5efc32db491b23d295c7cfa0618c32
international/25Q3_2.xlsx,excel,,412aaf657d6ec43c4b5744b234582199,22796,975e83373ea8315082d20e68082a92abff07ecceafa444e6c1433dd7088d99c8
international/25Q3_3.xlsx,excel,,ea15bd8568e54a465fb7494d22af0800,14209,779c708766c19aa8835119cc76d789663a16c83e06b9b5947dc732343930dd27
international/25Q3_4.xlsx,excel,,0b101dd7a5af44ea31439877a4e3dc12,33210,71520e5ab1cf7fe1e0e35c44aab61c1f58a8ca29ff655ef15951b68644566955
international/25Q4_1.xlsx,excel,,feb0343b9583cf6404967c583f07fd84,16542,fc6a67302bef957317c15d074ba0e575e7535467c5c406518a8b4bbe6072afd9
international/25Q4_2.xlsx,excel,,76802a6425ab4301b3d21b8b8be6c5ad,23818,d4c845d1f89f936f3553e3b3d4fb91f1a5ce31199ec2087793ad1f185d552dc8
international/25Q4_3.xlsx,excel,,199682a79bd453bd71fac52d50de5d8b,14683,153b03c835fdfb37133b589352c7ad7821c64d547b5647c048a93bac2d4c38d8
international/25Q4_4.xlsx,excel,,a10322cac4c4b3c4c6a2acaadf72b0a5,35224,bd01e5b66f02641be2f201a65df74e41af91550425bd656a1a6380c4eb25f1a2
international/26Q1_1.xlsx,excel,,899136fbfb52fa2c529a091d8d6bcc88,16685,ba676f0d076c244c0fb36709ba635c8df986fec36c2947cb22a9f09907014f18
international/26Q1_2.xlsx,excel,,b14af9a5eb8e06ae56d10c46bdcc833b,23974,23bc78df5b5a8e96ec15e96a20e52f689e729893d54341aab06c53dc1271f59d
international/26Q1_3.xlsx,excel,,e133c4d832931d2a8f15cada153a426f,14855,c8394dd58d14cab3dc713682928f77030b9488fa48cbcb904ad608a1304453bc
international/26Q1_4.pdf,pdf,temporary PDF fallback for DGCA international Table 4 city-pair data; listed Excel source was not publicly retrievable,0ab2b2875a6f305801c23cc947532082,294813,5ba9a1711adbd0ecbb32fbf7292f75cd1c7d3a13e08c36e7bcdb33747e7089f0
international/26Q2_1.xlsx,excel,,ea9030f04d706613866bf53d464f734a,16557,3a11a1f92ba8ddcb643da1f8a432a1566bb432a3a414b33e825a02d79fcb97fa
international/26Q2_2.xlsx,excel,,9bc328542929fa16b45acbe38aa1adcd,23703,88fc869c0c438b14460f9a752d80963f239ba61080eebe11f0a53c666985bf6a
international/26Q2_3.xlsx,excel,,4a87489c2412cc679053dcf5dce5cff6,14656,8d87356d3d83f475d3389c795ff3b684e342eb31efdcafca04e8c8b969303f58
international/26Q2_4.xlsx,excel,,e4bc712cdac1a77c8cdc0a3df5ccd79d,34197,bdc13f0c95fe7d429dc33d9cbde48cb66f14d94bf20f14b436edbceb58d7d5b7
